"Severity","ThreadID","Date","Time","Application","Message"
"INFO","main","01/14/2025","16:33:32","extension","Update resource provider [s3] from extension [S3 Resource Extension:2.0.2.19]"
"INFO","main","01/14/2025","16:33:32","extension","Update cache [class:org.lucee.extension.cache.eh.EHCache;name:ehcache.extension;version:2.10.0.36;] from extension [EHCache:2.10.0.36]"
"INFO","main","01/14/2025","16:33:32","controller","Successfully installed the following extensions: 7E673D15-D87C-41A6-8B5F1956528C605F;name=MySQL;label=MySQL;version=9.0.0, 37C61C0A-5D7E-4256-8572639BE0CF5838;name=Esapi;label=ESAPI;version=2.2.4.15;since=5.3.0.37-ALPHA, D46D49C3-EB85-8D97-30BEC2F38561E985;name=Doc;label=Lucee Documentation;version=1.0.0.4, 87FE44E5-179C-43A3-A87B3D38BEF4652E;name=EHCache;label=EHCache;version=2.10.0.36, 99A4EF8D-F2FD-40C8-8FB8C2E67A4EEEB6;name=MSSQL;label=MS SQL Server;version=12.6.3.jre11, 17AB52DE-B300-A94B-E058BD978511E39E;name=S3;label=S3;version=2.0.2.19, B737ABC4-D43F-4D91-8E8E973E37C40D1B;name=Image;label=Image;version=2.0.0.26;since=5.3.0.35-ALPHA, 671B01B8-B3B3-42B9-AC055A356BED5281;name=PostgreSQL;label=PostgreSQL;version=42.7.3, CED6227E-0F49-6367-A68D21AACA6B07E8;name=Admin;label=Lucee Administrator;version=1.0.0.5, 66E312DD-D083-27C0-64189D16753FD6F0;name=PDF;label=PDF;version=1.2.0.10, 8D7FB0DF-08BB-1589-FE3975678F07DB17;name=Compress;label=Compress;version=1.0.0.15;since=5.3.2.31-SNAPSHOT, 2BCD080F-4E1E-48F5-BEFE794232A21AF6;name=JDTsSQL;label=jTDS (MSSQL);version=1.3.1"
"INFO","main","01/18/2025","12:24:29","controller","No extension(s) found to add/install"
"INFO","XNIO-1 task-1","01/18/2025","12:28:52","extension","copy [1C9A7C34-2555-4AAA-92FBB7FC7111140C:2.3.1.16] to [/media/data/home/rbrown/.CommandBox/server/627A2B6F79A39DBC9AB93B2F1CFA04A9-payroll-matters-payrollmatters.com/lucee-6.1.1.118/WEB-INF/lucee-server/context/extensions/available/1C9A7C34-2555-4AAA-92FBB7FC7111140C-2.3.1.16.lex]"
"INFO","XNIO-1 task-1","01/18/2025","12:28:52","extension","Deploy plugin [loganalyzer/Action.cfc]"
"INFO","XNIO-1 task-1","01/18/2025","12:28:52","extension","Deploy plugin [loganalyzer/detail.cfm]"
"INFO","XNIO-1 task-1","01/18/2025","12:28:52","extension","Deploy plugin [loganalyzer/download.cfm]"
"INFO","XNIO-1 task-1","01/18/2025","12:28:52","extension","Deploy plugin [loganalyzer/language.xml]"
"INFO","XNIO-1 task-1","01/18/2025","12:28:52","extension","Deploy plugin [loganalyzer/list.cfm]"
"INFO","XNIO-1 task-1","01/18/2025","12:28:52","extension","Deploy plugin [loganalyzer/overview.cfm]"
"INFO","XNIO-1 task-1","01/18/2025","12:28:52","extension","Deploy plugin [loganalyzer/style.css]"
"INFO","XNIO-1 task-1","01/18/2025","12:28:52","extension","Deploy plugin [loganalyzer/viewlog.cfm]"
"INFO","main","06/09/2025","18:51:38","controller","No extension(s) found to add/install"
"INFO","main","06/09/2025","19:06:54","controller","No extension(s) found to add/install"
"INFO","main","06/09/2025","19:15:54","controller","No extension(s) found to add/install"
"INFO","main","06/09/2025","19:20:19","controller","No extension(s) found to add/install"
"INFO","main","06/09/2025","19:21:56","controller","No extension(s) found to add/install"
"INFO","main","06/09/2025","19:24:23","controller","No extension(s) found to add/install"
"INFO","main","06/09/2025","19:25:22","controller","No extension(s) found to add/install"
"INFO","main","06/09/2025","19:28:01","controller","No extension(s) found to add/install"
"INFO","main","06/10/2025","16:08:27","controller","No extension(s) found to add/install"
